SALARY,RK,-0.870528053
RK,SALARY,-0.870528053
FGA,RK,-0.455355429
RK,FGA,-0.455355429
RK,AGE,-0.434431946
AGE,RK,-0.434431946
FGM,RK,-0.432246372
RK,FGM,-0.432246372
PTS,RK,-0.424868374
RK,PTS,-0.424868374
+/-,L,-0.41873854
L,+/-,-0.41873854
YEAR,FTM,-0.418058466
FTM,YEAR,-0.418058466
YEAR,FTA,-0.384592117
FTA,YEAR,-0.384592117
RK,GP,-0.354700917
GP,RK,-0.354700917
YEAR,FGM,-0.349251773
FGM,YEAR,-0.349251773
RK,MIN,-0.3449046
MIN,RK,-0.3449046
RK,3PA,-0.341156795
3PA,RK,-0.341156795
YEAR,PTS,-0.339711353
PTS,YEAR,-0.339711353
FTM,RK,-0.337645977
RK,FTM,-0.337645977
RK,FTA,-0.317719023
FTA,RK,-0.317719023
FGA,YEAR,-0.313111509
YEAR,FGA,-0.313111509
FT%,YEAR,-0.30839626
YEAR,FT%,-0.30839626
PF,RK,-0.303384136
RK,PF,-0.303384136
TOV,RK,-0.301979253
RK,TOV,-0.301979253
W,RK,-0.292222817
RK,W,-0.292222817
3PA,FG%,-0.291831472
FG%,3PA,-0.291831472
RK,3PM,-0.290810545
3PM,RK,-0.290810545
FP,RK,-0.287220465
RK,FP,-0.287220465
L,BLK,-0.268632672
BLK,L,-0.268632672
MIN,YEAR,-0.265004558
YEAR,MIN,-0.265004558
FG%,YEAR,-0.246261397
YEAR,FG%,-0.246261397
DREB,RK,-0.238759499
RK,DREB,-0.238759499
YEAR,FP,-0.230643665
FP,YEAR,-0.230643665
RK,L,-0.229062648
L,RK,-0.229062648
AST,RK,-0.22615454
RK,AST,-0.22615454
3PM,W,-0.208232355
W,3PM,-0.208232355
BLK,GP,-0.204686598
GP,BLK,-0.204686598
FG%,3PM,-0.203721904
3PM,FG%,-0.203721904
W,YEAR,-0.199499819
YEAR,W,-0.199499819
RK,REB,-0.199024162
REB,RK,-0.199024162
W,3P%,-0.188444019
3P%,W,-0.188444019
3P%,YEAR,-0.188026738
YEAR,3P%,-0.188026738
GP,YEAR,-0.182377332
YEAR,GP,-0.182377332
YEAR,DD2,-0.171161833
DD2,YEAR,-0.171161833
TOV,YEAR,-0.168744866
YEAR,TOV,-0.168744866
W,3PA,-0.166153619
3PA,W,-0.166153619
OREB,FT%,-0.163158843
FT%,OREB,-0.163158843
DD2,+/-,-0.154085468
+/-,DD2,-0.154085468
TD3,SALARY,-0.141206551
SALARY,TD3,-0.141206551
BLK,DD2,-0.139222525
DD2,BLK,-0.139222525
+/-,SALARY,-0.136622441
SALARY,+/-,-0.136622441
YEAR,AST,-0.128951824
AST,YEAR,-0.128951824
OREB,3P%,-0.128488214
3P%,OREB,-0.128488214
YEAR,AGE,-0.127855615
AGE,YEAR,-0.127855615
RK,3P%,-0.123451061
3P%,RK,-0.123451061
TD3,+/-,-0.121707453
+/-,TD3,-0.121707453
DD2,RK,-0.120102134
RK,DD2,-0.120102134
STL,YEAR,-0.118289573
YEAR,STL,-0.118289573
GP,3P%,-0.109878083
3P%,GP,-0.109878083
FT%,RK,-0.105464064
RK,FT%,-0.105464064
3P%,FG%,-0.104566952
FG%,3P%,-0.104566952
L,FG%,-0.102147274
FG%,L,-0.102147274
FG%,RK,-0.096034754
RK,FG%,-0.096034754
3PA,YEAR,-0.09360488
YEAR,3PA,-0.09360488
W,BLK,-0.084118411
BLK,W,-0.084118411
3PM,GP,-0.0839479
GP,3PM,-0.0839479
BLK,TD3,-0.072463768
TD3,BLK,-0.072463768
TD3,3PM,-0.072339651
3PM,TD3,-0.072339651
YEAR,TD3,-0.069551861
TD3,YEAR,-0.069551861
FT%,PF,-0.068259212
PF,FT%,-0.068259212
DREB,W,-0.066263348
W,DREB,-0.066263348
GP,+/-,-0.063640338
+/-,GP,-0.063640338
FG%,FT%,-0.062908532
FT%,FG%,-0.062908532
3PM,YEAR,-0.058559656
YEAR,3PM,-0.058559656
DREB,+/-,-0.051011849
+/-,DREB,-0.051011849
YEAR,DREB,-0.04787991
DREB,YEAR,-0.04787991
STL,W,-0.047020338
W,STL,-0.047020338
REB,YEAR,-0.043486978
YEAR,REB,-0.043486978
TD3,3PA,-0.043320662
3PA,TD3,-0.043320662
W,DD2,-0.041954314
DD2,W,-0.041954314
RK,OREB,-0.038420061
OREB,RK,-0.038420061
3P%,TD3,-0.038293856
TD3,3P%,-0.038293856
L,YEAR,-0.038268399
YEAR,L,-0.038268399
TD3,W,-0.036169315
W,TD3,-0.036169315
W,FT%,-0.032651996
FT%,W,-0.032651996
YEAR,SALARY,-0.028440125
SALARY,YEAR,-0.028440125
FT%,REB,-0.02692194
REB,FT%,-0.02692194
W,REB,-0.026677258
REB,W,-0.026677258
FTA,+/-,-0.02624127
+/-,FTA,-0.02624127
FT%,GP,-0.026179801
GP,FT%,-0.026179801
DD2,SALARY,-0.02464105
SALARY,DD2,-0.02464105
DD2,AGE,-0.024341133
AGE,DD2,-0.024341133
+/-,3PA,-0.023035486
3PA,+/-,-0.023035486
3PA,OREB,-0.01956704
OREB,3PA,-0.01956704
+/-,REB,-0.01443169
REB,+/-,-0.01443169
GP,3PA,-0.0060133
3PA,GP,-0.0060133
SALARY,BLK,-0.0003628
BLK,SALARY,-0.0003628
L,FT%,0.000987763
FT%,L,0.000987763
FT%,TD3,0.002355929
TD3,FT%,0.002355929
FGA,+/-,0.002854923
+/-,FGA,0.002854923
FP,W,0.004134423
W,FP,0.004134423
DREB,FT%,0.004775007
FT%,DREB,0.004775007
PF,YEAR,0.005379851
YEAR,PF,0.005379851
TOV,W,0.005599248
W,TOV,0.005599248
TD3,AGE,0.02081383
AGE,TD3,0.02081383
MIN,W,0.022017076
W,MIN,0.022017076
W,FTA,0.022246487
FTA,W,0.022246487
3PM,OREB,0.023139224
OREB,3PM,0.023139224
FGA,W,0.026069366
W,FGA,0.026069366
FTM,+/-,0.029795684
+/-,FTM,0.029795684
W,PTS,0.0299975
PTS,W,0.0299975
OREB,YEAR,0.03188446
YEAR,OREB,0.03188446
W,FTM,0.032763601
FTM,W,0.032763601
AST,W,0.034092498
W,AST,0.034092498
FGA,FG%,0.03725492
FG%,FGA,0.03725492
3P%,+/-,0.039039006
+/-,3P%,0.039039006
SALARY,STL,0.040541347
STL,SALARY,0.040541347
DD2,3PA,0.050504752
3PA,DD2,0.050504752
TD3,FG%,0.051121816
FG%,TD3,0.051121816
STL,RK,0.05477754
RK,STL,0.05477754
STL,GP,0.057526861
GP,STL,0.057526861
DD2,3PM,0.061420979
3PM,DD2,0.061420979
DREB,GP,0.069155794
GP,DREB,0.069155794
FT%,SALARY,0.071974874
SALARY,FT%,0.071974874
PTS,+/-,0.080952308
+/-,PTS,0.080952308
SALARY,OREB,0.082983406
OREB,SALARY,0.082983406
W,FGM,0.084248496
FGM,W,0.084248496
TD3,PF,0.086616126
PF,TD3,0.086616126
L,3P%,0.087133833
3P%,L,0.087133833
+/-,FGM,0.08961135
FGM,+/-,0.08961135
+/-,3PM,0.091676202
3PM,+/-,0.091676202
REB,GP,0.092105686
GP,REB,0.092105686
FT%,DD2,0.092125816
DD2,FT%,0.092125816
W,L,0.092165477
L,W,0.092165477
RK,TD3,0.094485343
TD3,RK,0.094485343
+/-,AGE,0.094949482
AGE,+/-,0.094949482
AGE,STL,0.095498601
STL,AGE,0.095498601
SALARY,FG%,0.096639865
FG%,SALARY,0.096639865
3P%,SALARY,0.0966794
SALARY,3P%,0.0966794
W,PF,0.10349725
PF,W,0.10349725
TD3,FGA,0.105830931
FGA,TD3,0.105830931
RK,+/-,0.107200167
+/-,RK,0.107200167
AGE,L,0.109888437
L,AGE,0.109888437
TOV,GP,0.111982861
GP,TOV,0.111982861
FTA,BLK,0.112095957
BLK,FTA,0.112095957
DREB,TD3,0.112973686
TD3,DREB,0.112973686
FT%,+/-,0.114900431
+/-,FT%,0.114900431
FGM,TD3,0.115681302
TD3,FGM,0.115681302
GP,TD3,0.1193093
TD3,GP,0.1193093
PF,+/-,0.120853397
+/-,PF,0.120853397
FTM,FG%,0.123424188
FG%,FTM,0.123424188
3P%,AGE,0.126264091
AGE,3P%,0.126264091
FTM,BLK,0.133801853
BLK,FTM,0.133801853
TOV,+/-,0.134827443
+/-,TOV,0.134827443
L,OREB,0.139824358
OREB,L,0.139824358
PTS,TD3,0.141905289
TD3,PTS,0.141905289
YEAR,BLK,0.143034913
BLK,YEAR,0.143034913
DD2,OREB,0.144557236
OREB,DD2,0.144557236
MIN,+/-,0.144858142
+/-,MIN,0.144858142
DD2,3P%,0.144904366
3P%,DD2,0.144904366
AST,GP,0.147376888
GP,AST,0.147376888
W,OREB,0.147524408
OREB,W,0.147524408
OREB,+/-,0.147782169
+/-,OREB,0.147782169
REB,TD3,0.151113051
TD3,REB,0.151113051
PTS,FG%,0.152399712
FG%,PTS,0.152399712
TOV,FT%,0.15471883
FT%,TOV,0.15471883
FTA,FT%,0.156312817
FT%,FTA,0.156312817
FG%,FTA,0.163494646
FTA,FG%,0.163494646
GP,FP,0.164088211
FP,GP,0.164088211
RK,YEAR,0.165571323
YEAR,RK,0.165571323
3P%,BLK,0.166072661
BLK,3P%,0.166072661
TOV,BLK,0.167740904
BLK,TOV,0.167740904
TD3,MIN,0.168301873
MIN,TD3,0.168301873
L,3PM,0.170317737
3PM,L,0.170317737
OREB,AGE,0.170373041
AGE,OREB,0.170373041
L,SALARY,0.173317427
SALARY,L,0.173317427
YEAR,+/-,0.175129718
+/-,YEAR,0.175129718
FG%,AGE,0.176718276
AGE,FG%,0.176718276
FG%,DD2,0.177935874
DD2,FG%,0.177935874
+/-,W,0.181474887
W,+/-,0.181474887
OREB,FGA,0.181481299
FGA,OREB,0.181481299
FG%,TOV,0.18361604
TOV,FG%,0.18361604
FT%,BLK,0.18754781
BLK,FT%,0.18754781
BLK,3PA,0.188978539
3PA,BLK,0.188978539
STL,L,0.189582073
L,STL,0.189582073
W,SALARY,0.189738205
SALARY,W,0.189738205
GP,OREB,0.191305727
OREB,GP,0.191305727
PF,AGE,0.191987037
AGE,PF,0.191987037
SALARY,AST,0.194009516
AST,SALARY,0.194009516
AGE,BLK,0.197437272
BLK,AGE,0.197437272
RK,BLK,0.200766832
BLK,RK,0.200766832
PF,BLK,0.201651801
BLK,PF,0.201651801
STL,FT%,0.202671849
FT%,STL,0.202671849
DREB,DD2,0.203448933
DD2,DREB,0.203448933
REB,DD2,0.20581508
DD2,REB,0.20581508
AST,+/-,0.206418059
+/-,AST,0.206418059
AGE,DREB,0.209236239
DREB,AGE,0.209236239
FP,+/-,0.210712938
+/-,FP,0.210712938
L,TOV,0.212227803
TOV,L,0.212227803
REB,AGE,0.21271141
AGE,REB,0.21271141
FGA,BLK,0.214696338
BLK,FGA,0.214696338
OREB,FTM,0.217564548
FTM,OREB,0.217564548
AST,BLK,0.221485201
BLK,AST,0.221485201
L,REB,0.225062743
REB,L,0.225062743
MIN,GP,0.225247097
GP,MIN,0.225247097
DD2,PF,0.226595441
PF,DD2,0.226595441
GP,PTS,0.227286528
PTS,GP,0.227286528
PF,3P%,0.228908455
3P%,PF,0.228908455
TD3,FP,0.230163874
FP,TD3,0.230163874
TD3,OREB,0.230193114
OREB,TD3,0.230193114
GP,FGA,0.232062966
FGA,GP,0.232062966
FG%,GP,0.232315496
GP,FG%,0.232315496
L,AST,0.236160791
AST,L,0.236160791
AST,3P%,0.241583432
3P%,AST,0.241583432
SALARY,GP,0.242749034
GP,SALARY,0.242749034
OREB,PTS,0.242951953
PTS,OREB,0.242951953
GP,PF,0.24348767
PF,GP,0.24348767
L,DREB,0.2436276
DREB,L,0.2436276
3P%,FTA,0.243791691
FTA,3P%,0.243791691
DD2,GP,0.246785196
GP,DD2,0.246785196
FGM,FG%,0.247535157
FG%,FGM,0.247535157
AGE,FTA,0.250674673
FTA,AGE,0.250674673
DREB,FG%,0.251704985
FG%,DREB,0.251704985
3PA,L,0.256373208
L,3PA,0.256373208
FG%,STL,0.257789203
STL,FG%,0.257789203
AST,3PA,0.262812134
3PA,AST,0.262812134
GP,FGM,0.265892693
FGM,GP,0.265892693
FG%,MIN,0.266935794
MIN,FG%,0.266935794
GP,FTA,0.267988337
FTA,GP,0.267988337
GP,FTM,0.269295137
FTM,GP,0.269295137
BLK,FGM,0.269568386
FGM,BLK,0.269568386
STL,TD3,0.273589369
TD3,STL,0.273589369
AST,FG%,0.275437405
FG%,AST,0.275437405
FP,FG%,0.279944962
FG%,FP,0.279944962
BLK,PTS,0.279979335
PTS,BLK,0.279979335
TOV,OREB,0.282077851
OREB,TOV,0.282077851
FGM,OREB,0.284638715
OREB,FGM,0.284638715
3P%,FTM,0.287904127
FTM,3P%,0.287904127
REB,3P%,0.289923486
3P%,REB,0.289923486
3P%,STL,0.28998123
STL,3P%,0.28998123
FG%,BLK,0.292652142
BLK,FG%,0.292652142
AST,FT%,0.292886877
FT%,AST,0.292886877
L,TD3,0.294139494
TD3,L,0.294139494
FTM,FT%,0.294553705
FT%,FTM,0.294553705
+/-,STL,0.294658661
STL,+/-,0.294658661
FTA,SALARY,0.297995329
SALARY,FTA,0.297995329
SALARY,REB,0.299420087
REB,SALARY,0.299420087
SALARY,FTM,0.303003554
FTM,SALARY,0.303003554
SALARY,TOV,0.304485693
TOV,SALARY,0.304485693
OREB,FTA,0.304725348
FTA,OREB,0.304725348
OREB,AST,0.305930352
AST,OREB,0.305930352
SALARY,3PM,0.308196925
3PM,SALARY,0.308196925
3PM,AST,0.30914232
AST,3PM,0.30914232
AST,AGE,0.310799298
AGE,AST,0.310799298
PF,L,0.31401288
L,PF,0.31401288
FTM,AGE,0.31684156
AGE,FTM,0.31684156
FP,L,0.317548119
L,FP,0.317548119
FTM,PF,0.320305241
PF,FTM,0.320305241
SALARY,FP,0.32157912
FP,SALARY,0.32157912
TOV,TD3,0.328264529
TD3,TOV,0.328264529
AGE,GP,0.330896379
GP,AGE,0.330896379
SALARY,3PA,0.335320405
3PA,SALARY,0.335320405
3PA,STL,0.336679457
STL,3PA,0.336679457
W,AGE,0.336904555
AGE,W,0.336904555
FTA,PF,0.340813352
PF,FTA,0.340813352
3PM,BLK,0.341143107
BLK,3PM,0.341143107
+/-,FG%,0.34198299
FG%,+/-,0.34198299
FG%,PF,0.346626321
PF,FG%,0.346626321
FG%,W,0.347588358
W,FG%,0.347588358
SALARY,DREB,0.348689099
DREB,SALARY,0.348689099
FT%,3P%,0.348726833
3P%,FT%,0.348726833
PF,SALARY,0.350693679
SALARY,PF,0.350693679
REB,3PA,0.354298336
3PA,REB,0.354298336
FTM,TD3,0.35906709
TD3,FTM,0.35906709
PF,3PM,0.362120584
3PM,PF,0.362120584
3PA,PF,0.362525317
PF,3PA,0.362525317
FG%,REB,0.362754514
REB,FG%,0.362754514
3PM,FTA,0.365875459
FTA,3PM,0.365875459
TOV,AGE,0.36678567
AGE,TOV,0.36678567
FTA,3PA,0.374306137
3PA,FTA,0.374306137
DREB,3P%,0.374417298
3P%,DREB,0.374417298
REB,FTM,0.375965722
FTM,REB,0.375965722
FP,FT%,0.379427773
FT%,FP,0.379427773
FTA,TD3,0.387524476
TD3,FTA,0.387524476
3PA,TOV,0.388042032
TOV,3PA,0.388042032
FGM,L,0.389360238
L,FGM,0.389360238
TOV,3P%,0.391713143
3P%,TOV,0.391713143
FGA,DD2,0.39650582
DD2,FGA,0.39650582
3PM,AGE,0.400293743
AGE,3PM,0.400293743
OREB,MIN,0.400470309
MIN,OREB,0.400470309
L,PTS,0.400666228
PTS,L,0.400666228
TD3,AST,0.400893208
AST,TD3,0.400893208
REB,3PM,0.402294954
3PM,REB,0.402294954
FTM,DREB,0.403806042
DREB,FTM,0.403806042
FP,AGE,0.404383963
AGE,FP,0.404383963
STL,3PM,0.405256296
3PM,STL,0.405256296
FGM,FT%,0.406772307
FT%,FGM,0.406772307
DD2,STL,0.407480605
STL,DD2,0.407480605
MIN,L,0.409520892
L,MIN,0.409520892
SALARY,PTS,0.41109062
PTS,SALARY,0.41109062
AGE,3PA,0.411301264
3PA,AGE,0.411301264
L,FGA,0.416446
FGA,L,0.416446
SALARY,MIN,0.416577849
MIN,SALARY,0.416577849
FGM,SALARY,0.418306309
SALARY,FGM,0.418306309
FT%,MIN,0.418466999
MIN,FT%,0.418466999
3PM,TOV,0.420689183
TOV,3PM,0.420689183
MIN,DD2,0.42248279
DD2,MIN,0.42248279
FGA,FT%,0.424499492
FT%,FGA,0.424499492
BLK,DREB,0.429248973
DREB,BLK,0.429248973
AGE,FT%,0.432525637
FT%,AGE,0.432525637
FT%,PTS,0.432675054
PTS,FT%,0.432675054
3PM,FTM,0.432824588
FTM,3PM,0.432824588
TD3,DD2,0.433136744
DD2,TD3,0.433136744
3PA,DREB,0.434352682
DREB,3PA,0.434352682
BLK,MIN,0.434649387
MIN,BLK,0.434649387
FT%,3PA,0.436484172
3PA,FT%,0.436484172
FP,3P%,0.438241552
3P%,FP,0.438241552
3PA,FTM,0.438719078
FTM,3PA,0.438719078
REB,FTA,0.439006191
FTA,REB,0.439006191
FP,OREB,0.4460497
OREB,FP,0.4460497
OREB,BLK,0.446864246
BLK,OREB,0.446864246
FGA,SALARY,0.447987508
SALARY,FGA,0.447987508
PTS,DD2,0.451473987
DD2,PTS,0.451473987
FTA,DREB,0.454911769
DREB,FTA,0.454911769
AGE,FGM,0.455040919
FGM,AGE,0.455040919
MIN,3P%,0.456156763
3P%,MIN,0.456156763
REB,BLK,0.456926447
BLK,REB,0.456926447
PTS,AGE,0.461941867
AGE,PTS,0.461941867
FGA,AGE,0.462077932
AGE,FGA,0.462077932
FGM,3P%,0.463277258
3P%,FGM,0.463277258
AGE,MIN,0.463505079
MIN,AGE,0.463505079
3PM,FT%,0.46376927
FT%,3PM,0.46376927
AGE,SALARY,0.468854151
SALARY,AGE,0.468854151
DD2,FGM,0.475022076
FGM,DD2,0.475022076
FTM,L,0.47920549
L,FTM,0.47920549
DREB,3PM,0.479370583
3PM,DREB,0.479370583
FGA,PF,0.487733469
PF,FGA,0.487733469
DD2,FP,0.491360929
FP,DD2,0.491360929
L,FTA,0.49360325
FTA,L,0.49360325
REB,AST,0.496145758
AST,REB,0.496145758
FP,BLK,0.496290852
BLK,FP,0.496290852
3P%,FGA,0.496348173
FGA,3P%,0.496348173
PTS,PF,0.498968141
PF,PTS,0.498968141
AST,DREB,0.50379993
DREB,AST,0.50379993
3P%,PTS,0.507044483
PTS,3P%,0.507044483
OREB,PF,0.5076162
PF,OREB,0.5076162
PF,AST,0.508529349
AST,PF,0.508529349
PF,TOV,0.510238636
TOV,PF,0.510238636
STL,OREB,0.512438037
OREB,STL,0.512438037
TOV,DD2,0.514293818
DD2,TOV,0.514293818
FGA,REB,0.526326851
REB,FGA,0.526326851
PF,STL,0.532795158
STL,PF,0.532795158
PF,FGM,0.534619915
FGM,PF,0.534619915
FTA,STL,0.537334884
STL,FTA,0.537334884
STL,FTM,0.538792112
FTM,STL,0.538792112
PTS,REB,0.541311971
REB,PTS,0.541311971
TOV,STL,0.549749711
STL,TOV,0.549749711
AST,FTA,0.554162892
FTA,AST,0.554162892
DD2,L,0.555359961
L,DD2,0.555359961
TOV,REB,0.556839286
REB,TOV,0.556839286
DD2,FTM,0.564980268
FTM,DD2,0.564980268
REB,FGM,0.566858948
FGM,REB,0.566858948
FTA,DD2,0.572122978
DD2,FTA,0.572122978
AST,FTM,0.580132185
FTM,AST,0.580132185
L,GP,0.581404271
GP,L,0.581404271
DREB,TOV,0.586777268
TOV,DREB,0.586777268
AST,FGA,0.586932072
FGA,AST,0.586932072
PTS,DREB,0.58944372
DREB,PTS,0.58944372
DREB,FGA,0.589843228
FGA,DREB,0.589843228
BLK,+/-,0.598686297
+/-,BLK,0.598686297
FP,PF,0.60017058
PF,FP,0.60017058
FGA,STL,0.605969521
STL,FGA,0.605969521
FP,3PA,0.606113262
3PA,FP,0.606113262
FGM,DREB,0.607363137
DREB,FGM,0.607363137
3P%,3PA,0.609748558
3PA,3P%,0.609748558
TOV,FTA,0.613889302
FTA,TOV,0.613889302
TOV,FTM,0.616734774
FTM,TOV,0.616734774
PTS,AST,0.622551649
AST,PTS,0.622551649
BLK,STL,0.630737571
STL,BLK,0.630737571
DREB,OREB,0.633537503
OREB,DREB,0.633537503
STL,AST,0.636364712
AST,STL,0.636364712
OREB,FG%,0.636617342
FG%,OREB,0.636617342
PTS,STL,0.638179974
STL,PTS,0.638179974
TOV,FGA,0.638211445
FGA,TOV,0.638211445
MIN,3PA,0.640852594
3PA,MIN,0.640852594
DREB,STL,0.643252683
STL,DREB,0.643252683
AST,DD2,0.646002481
DD2,AST,0.646002481
DREB,PF,0.649591915
PF,DREB,0.649591915
PF,MIN,0.653125165
MIN,PF,0.653125165
AST,FGM,0.653640317
FGM,AST,0.653640317
STL,REB,0.654221278
REB,STL,0.654221278
REB,PF,0.657572936
PF,REB,0.657572936
FGM,STL,0.658506373
STL,FGM,0.658506373
MIN,TOV,0.659823583
TOV,MIN,0.659823583
PTS,TOV,0.662429917
TOV,PTS,0.662429917
FP,3PM,0.663323791
3PM,FP,0.663323791
TOV,FGM,0.667724531
FGM,TOV,0.667724531
3P%,3PM,0.670053464
3PM,3P%,0.670053464
3PA,FGM,0.670641135
FGM,3PA,0.670641135
MIN,3PM,0.672636096
3PM,MIN,0.672636096
REB,MIN,0.67809
MIN,REB,0.67809
AST,MIN,0.681488737
MIN,AST,0.681488737
3PM,FGM,0.692037642
FGM,3PM,0.692037642
DREB,MIN,0.706671662
MIN,DREB,0.706671662
REB,FP,0.714443532
FP,REB,0.714443532
FTA,MIN,0.733613992
MIN,FTA,0.733613992
DREB,FP,0.735551059
FP,DREB,0.735551059
PTS,3PA,0.7434756
3PA,PTS,0.7434756
FTA,FP,0.74709699
FP,FTA,0.74709699
MIN,STL,0.757913225
STL,MIN,0.757913225
REB,OREB,0.758820283
OREB,REB,0.758820283
TOV,FP,0.761007603
FP,TOV,0.761007603
PTS,3PM,0.761299624
3PM,PTS,0.761299624
FGA,3PM,0.768400013
3PM,FGA,0.768400013
MIN,FTM,0.770489941
FTM,MIN,0.770489941
FP,FTM,0.772064863
FTM,FP,0.772064863
3PA,FGA,0.774691596
FGA,3PA,0.774691596
FGA,FTA,0.779659807
FTA,FGA,0.779659807
FP,AST,0.785436332
AST,FP,0.785436332
FGM,FTA,0.79690239
FTA,FGM,0.79690239
PTS,FTA,0.816022245
FTA,PTS,0.816022245
FTM,FGA,0.817982136
FGA,FTM,0.817982136
FTM,FGM,0.828377737
FGM,FTM,0.828377737
FP,STL,0.835290182
STL,FP,0.835290182
FTM,PTS,0.854718897
PTS,FTM,0.854718897
GP,W,0.863737236
W,GP,0.863737236
FGA,FP,0.888812005
FP,FGA,0.888812005
FGA,MIN,0.889449955
MIN,FGA,0.889449955
TOV,AST,0.90777285
AST,TOV,0.90777285
PTS,MIN,0.917574951
MIN,PTS,0.917574951
FGM,MIN,0.920619517
MIN,FGM,0.920619517
PTS,FP,0.922765985
FP,PTS,0.922765985
FGM,FP,0.929866351
FP,FGM,0.929866351
MIN,FP,0.95081754
FP,MIN,0.95081754
FGM,FGA,0.972076917
FGA,FGM,0.972076917
3PA,3PM,0.974861884
3PM,3PA,0.974861884
PTS,FGA,0.982756951
FGA,PTS,0.982756951
REB,DREB,0.983096138
DREB,REB,0.983096138
FTA,FTM,0.983618781
FTM,FTA,0.983618781
PTS,FGM,0.987966727
FGM,PTS,0.987966727
YEAR,YEAR,1
TD3,TD3,1
SALARY,SALARY,1
AGE,AGE,1
GP,GP,1
W,W,1
L,L,1
MIN,MIN,1
PTS,PTS,1
FGM,FGM,1
FGA,FGA,1
FG%,FG%,1
3PM,3PM,1
3PA,3PA,1
+/-,+/-,1
3P%,3P%,1
FTA,FTA,1
FT%,FT%,1
OREB,OREB,1
DREB,DREB,1
REB,REB,1
AST,AST,1
TOV,TOV,1
STL,STL,1
BLK,BLK,1
PF,PF,1
FP,FP,1
DD2,DD2,1
FTM,FTM,1
RK,RK,1
